scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513177	gene13614	AT1G02500.1_Symbols:_SAM1,_SAM-1,_MAT1,	 _AtSAM1_S-adenosylmethionine_synthetase_1_chr1:518251- 520437_FORWARD_LENGTH=1530	0.793650793650794	63	1	871	1059	1	
scf0513177	gene13614	AT5G36935.1_Symbols:__transposable_element_gene_chr5:14574600-	 14584700_FORWARD_LENGTH=10101	0.273809523809524	84	1	1819	2070	1	
scf0513177	gene13614	AT3G28945.1_Symbols:__transposable_element_gene_chr3:10970273-	 10975947_REVERSE_LENGTH=5675	0.304347826086957	69	1	1866	2072	1	
scf0513177	gene13614	AT5G24915.1_Symbols:__transposable_element_gene_chr5:8571956-	 8577856_FORWARD_LENGTH=5901	0.263157894736842	57	2	2094	2264	1	
scf0513177	gene13614	AT3G30745.1_Symbols:__transposable_element_gene_chr3:12387772-	 12391875_FORWARD_LENGTH=4104	0.37037037037037	54	3	330	491	-1	
scf0513177	gene13614	AT2G07570.1_Symbols:__transposable_element_gene_chr2:3175494-	 3179517_FORWARD_LENGTH=4024	0.328571428571429	70	1	225	434	1	
scf0513177	gene13614	AT2G13460.1_Symbols:__transposable_element_gene_chr2:5600306-	 5605593_REVERSE_LENGTH=5288	0.318840579710145	69	2	1493	1699	1	
scf0513177	gene13614	AT2G12195.1_Symbols:__transposable_element_gene_chr2:4894628-	 4898737_REVERSE_LENGTH=4110	0.333333333333333	75	1	281	505	1	
scf0513177	gene13614	AT5G38365.1_Symbols:__transposable_element_gene_chr5:15334173-	 15339896_FORWARD_LENGTH=5724	0.339622641509434	53	1	2874	3032	1	
scf0513177	gene13614	AT2G45230.1_Symbols:__transposable_element_gene_chr2:18651320-	 18655444_REVERSE_LENGTH=4125	0.333333333333333	69	1	310	516	1	
scf0513177	gene13614	AT2G36880.1_Symbols:_MAT3_methionine_adenosyltransferase_3_chr2:15479	 366-15481412_REVERSE_LENGTH=1687	0.384615384615385	52	14	900	1055	1	
scf0513177	gene13614	AT5G28523.1_Symbols:__transposable_element_gene_chr5:10497296-	 10502802_FORWARD_LENGTH=5507	0.3	70	1	1703	1912	1	
scf0513177	gene13614	AT5G25205.1_Symbols:__transposable_element_gene_chr5:8718571-	 8723552_REVERSE_LENGTH=4982	0.318840579710145	69	1	1459	1665	1	
scf0513177	gene13614	AT2G14940.1_Symbols:__transposable_element_gene_chr2:6435725-	 6438806_FORWARD_LENGTH=3082	0.253521126760563	71	2	265	477	1	
scf0513177	gene13614	AT2G06400.1_Symbols:__transposable_element_gene_chr2:2523645-	 2527757_REVERSE_LENGTH=4113	0.290322580645161	93	1	256	534	1	
scf0513177	gene13614	AT3G32110.1_Symbols:__transposable_element_gene_chr3:13097952-	 13103951_FORWARD_LENGTH=6000	0.290909090909091	55	3	2689	2853	1	
scf0513177	gene13614	AT2G06560.1_Symbols:__transposable_element_gene_chr2:2611034-	 2616254_FORWARD_LENGTH=5221	0.350877192982456	57	2	2378	2548	1	
scf0513177	gene13614	AT5G07215.1_Symbols:__transposable_element_gene_chr5:2257475-	 2262962_REVERSE_LENGTH=5488	0.267857142857143	56	1	2584	2751	1	
scf0513177	gene13614	AT1G36360.1_Symbols:__transposable_element_gene_chr1:13689534-	 13695235_FORWARD_LENGTH=5702	0.378787878787879	66	1	1419	1616	1	
scf0513177	gene13614	AT5G28405.1_Symbols:__transposable_element_gene_chr5:10350541-	 10354653_REVERSE_LENGTH=4113	0.318840579710145	69	1	316	522	1	
scf0513177	gene13614	AT5G35802.1_Symbols:__transposable_element_gene_chr5:13978447-	 13980051_REVERSE_LENGTH=1605	0.313725490196078	51	1	25	177	1	
scf0513177	gene13614	AT3G28705.1_Symbols:__transposable_element_gene_chr3:10767373-	 10772669_REVERSE_LENGTH=5297	0.314285714285714	70	2	1501	1710	1	
scf0513177	gene13614	AT3G33565.1_Symbols:__transposable_element_gene_chr3:14060883-	 14064624_FORWARD_LENGTH=3742	0.2625	80	2	1448	1687	1	
scf0513177	gene13614	AT3G27883.1_Symbols:__transposable_element_gene_chr3:10339967-	 10345348_FORWARD_LENGTH=5382	0.304347826086957	69	2	1746	1952	1	
scf0513177	gene13614	AT1G43150.1_Symbols:__transposable_element_gene_chr1:16240477-	 16244557_FORWARD_LENGTH=4081	0.280701754385965	57	2	234	404	1	
scf0513177	gene13614	AT3G26614.1_Symbols:__transposable_element_gene_chr3:9784890-	 9787571_REVERSE_LENGTH=2682	0.327272727272727	55	1	952	1116	1	
scf0513177	gene13614	AT2G17910.1_Symbols:__transposable_element_gene_chr2:7778495-	 7782529_FORWARD_LENGTH=4035	0.289855072463768	69	2	244	450	1	
scf0513177	gene13614	AT5G41835.1_Symbols:__transposable_element_gene_chr5:16748798-	 16753756_FORWARD_LENGTH=4959	0.342857142857143	70	1	1159	1368	1	
scf0513177	gene13614	AT2G12640.1_Symbols:__transposable_element_gene_chr2:5154645-	 5158744_REVERSE_LENGTH=4100	0.28169014084507	71	1	301	513	1	
scf0513177	gene13614	AT2G14990.1_Symbols:__transposable_element_gene_chr2:6475058-	 6480183_FORWARD_LENGTH=5126	0.278350515463918	97	1	1245	1535	1	
scf0513177	gene13614	AT4G10830.1_Symbols:__transposable_element_gene_chr4:6650724-	 6654712_FORWARD_LENGTH=3989	0.278350515463918	97	1	1419	1709	1	
scf0513177	gene13614	AT5G23955.1_Symbols:__transposable_element_gene_chr5:8085082-	 8090422_FORWARD_LENGTH=5341	0.333333333333333	75	1	1515	1739	1	
scf0513177	gene13614	AT2G11410.1_Symbols:__transposable_element_gene_chr2:4543932-	 4547916_FORWARD_LENGTH=3985	0.280487804878049	82	1	1866	2111	1	
scf0513177	gene13614	AT1G41850.1_Symbols:__transposable_element_gene_chr1:15626402-	 15630507_FORWARD_LENGTH=4106	0.280898876404494	89	1	253	519	1	
scf0513177	gene13614	AT4G01850.2_Symbols:_SAM-2,_MAT2,_SAM2,	 _AtSAM2_S-adenosylmethionine_synthetase_2_chr4:796298- 798280_REVERSE_LENGTH=1269	0.793650793650794	63	1	829	1017	1	
scf0513177	gene13614	AT3G32360.1_Symbols:__transposable_element_gene_chr3:13282356-	 13287540_REVERSE_LENGTH=5185	0.321428571428571	56	1	2000	2167	1	
scf0513177	gene13614	AT5G18633.1_Symbols:__transposable_element_gene_chr5:6205813-	 6210644_FORWARD_LENGTH=4832	0.309859154929577	71	1	1039	1251	1	
scf0513177	gene13614	AT2G15540.1_Symbols:__transposable_element_gene_chr2:6778957-	 6783018_REVERSE_LENGTH=4062	0.2875	80	1	268	507	1	
scf0513177	gene13614	AT3G44705.1_Symbols:__transposable_element_gene_chr3:16244952-	 16250205_FORWARD_LENGTH=5254	0.30379746835443	79	1	1476	1712	1	
scf0513177	gene13614	AT5G35413.1_Symbols:__transposable_element_gene_chr5:13639182-	 13643273_REVERSE_LENGTH=4092	0.433962264150943	53	3	345	503	-1	
scf0513177	gene13614	AT2G25550.1_Symbols:__transposable_element_gene_chr2:10874913-	 10880212_FORWARD_LENGTH=5300	0.338028169014085	71	1	1500	1712	1	
scf0513177	gene13614	AT2G11820.1_Symbols:__transposable_element_gene_chr2:4752782-	 4756899_REVERSE_LENGTH=4118	0.375	56	1	341	508	1	
scf0513177	gene13614	AT5G04235.1_Symbols:__transposable_element_gene_chr5:1164287-	 1168411_REVERSE_LENGTH=4125	0.295774647887324	71	1	310	522	1	
scf0513177	gene13614	AT4G01490.1_Symbols:__transposable_element_gene_chr4:631136-	 636899_FORWARD_LENGTH=5764	0.283582089552239	67	1	2040	2240	1	
scf0513177	gene13614	AT4G07915.1_Symbols:__transposable_element_gene_chr4:4715846-	 4719661_REVERSE_LENGTH=3816	0.339622641509434	53	1	288	446	1	
scf0513177	gene13614	AT4G01850.1_Symbols:_SAM-2,_MAT2,_SAM2,	 _AtSAM2_S-adenosylmethionine_synthetase_2_chr4:796097- 798286_REVERSE_LENGTH=1480	0.793650793650794	63	1	839	1027	1	
scf0513177	gene13614	AT4G26360.1_Symbols:__transposable_element_gene_chr4:13328763-	 13332375_REVERSE_LENGTH=3613	0.30188679245283	53	2	775	933	1	
scf0513177	gene13614	AT5G37665.1_Symbols:__transposable_element_gene_chr5:14962141-	 14967533_REVERSE_LENGTH=5393	0.338028169014085	71	1	1643	1855	1	
scf0513177	gene13614	AT2G10820.1_Symbols:__transposable_element_gene_chr2:4256189-	 4261900_FORWARD_LENGTH=5712	0.267857142857143	56	2	260	427	1	
scf0513177	gene13614	AT4G07516.1_Symbols:__transposable_element_gene_chr4:4317040-	 4320951_REVERSE_LENGTH=3912	0.273809523809524	84	1	877	1128	1	
scf0513177	gene13614	AT5G26775.1_Symbols:__transposable_element_gene_chr5:9411666-	 9416927_FORWARD_LENGTH=5262	0.3625	80	1	1458	1697	1	
scf0513177	gene13614	AT2G02110.1_Symbols:__transposable_element_gene_chr2:532320-	 536341_REVERSE_LENGTH=4022	0.318840579710145	69	1	244	450	1	
scf0513177	gene13614	AT3G32435.1_Symbols:__transposable_element_gene_chr3:13384213-	 13384773_REVERSE_LENGTH=561	0.315068493150685	73	1	267	485	1	
scf0513177	gene13614	AT3G43575.1_Symbols:__transposable_element_gene_chr3:15493460-	 15497791_REVERSE_LENGTH=4332	0.26865671641791	67	1	511	711	1	
scf0513177	gene13614	AT3G31317.1_Symbols:__transposable_element_gene_chr3:12685821-	 12691103_REVERSE_LENGTH=5283	0.309859154929577	71	2	1494	1706	1	
scf0513177	gene13614	AT4G08262.1_Symbols:__transposable_element_gene_chr4:5204783-	 5210272_FORWARD_LENGTH=5490	0.339285714285714	56	1	1866	2033	1	
scf0513177	gene13614	AT2G31520.1_Symbols:__transposable_element_gene_chr2:13421940-	 13427089_REVERSE_LENGTH=5150	0.338028169014085	71	1	1350	1562	1	
scf0513177	gene13614	AT1G24640.1_Symbols:__transposable_element_gene_chr1:8729280-	 8732681_FORWARD_LENGTH=3402	0.295774647887324	71	1	208	420	1	
scf0513177	gene13614	AT3G43546.1_Symbols:__transposable_element_gene_chr3:15440476-	 15446894_REVERSE_LENGTH=6419	0.3	70	2	1741	1950	1	
scf0513177	gene13614	AT3G24675.1_Symbols:__transposable_element_gene_chr3:9011349-	 9015500_REVERSE_LENGTH=4152	0.304347826086957	69	2	316	522	1	
scf0513177	gene18355	AT1G14370.1_Symbols:_APK2A,	 _PBL2_protein_kinase_2A_chr1:4915576- 4918138_FORWARD_LENGTH=1743	0.4375	64	2	635	826	1	
scf0513177	gene18355	AT1G61550.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22704198- 22707826_REVERSE_LENGTH=2982	0.319148936170213	94	4	1428	1709	-1	
scf0513177	gene18355	AT1G01540.2_Symbols:__Protein_kinase_superfamily_protein_chr1:195780-	 198684_FORWARD_LENGTH=1920	0.440677966101695	59	3	1001	1177	-1	
scf0513177	gene18355	AT4G27300.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr4:13669308- 13672348_REVERSE_LENGTH=2448	0.378787878787879	66	3	1780	1977	1	
scf0513177	gene18355	AT1G11280.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:3787334- 3790812_REVERSE_LENGTH=2699	0.409836065573771	61	2	1894	2076	1	
scf0513177	gene18355	AT1G21250.1_Symbols:_WAK1,	 _PRO25_cell_wall-associated_kinase_chr1:7439266- 7442113_FORWARD_LENGTH=2675	0.355932203389831	59	6	1556	1732	-1	
scf0513177	gene18355	AT3G26940.1_Symbols:_CDG1_Protein_kinase_superfamily_protein_chr3:993	 6582-9939269_REVERSE_LENGTH=1757	0.404040404040404	99	4	513	809	-1	
scf0513177	gene18355	AT5G15080.1_Symbols:__Protein_kinase_superfamily_protein_chr5:4886114	 -4888788_FORWARD_LENGTH=2015	0.375	64	3	820	1011	1	
scf0513177	gene18355	AT1G66150.1_Symbols:_TMK1_transmembrane_kinase_1_chr1:24631409-	 24634749_FORWARD_LENGTH=3257	0.464566929133858	127	1	2147	2527	1	
scf0513177	gene18355	AT4G02630.1_Symbols:__Protein_kinase_superfamily_protein_chr4:1151613	 -1153356_FORWARD_LENGTH=1744	0.412698412698413	63	3	886	1074	-1	
scf0513177	gene18355	AT1G26150.1_Symbols:_ATPERK10,	 _PERK10_proline-rich_extensin- like_receptor_kinase_10_chr1:9039628- 9043288_REVERSE_LENGTH=2866	0.322222222222222	90	3	1678	1947	-1	
scf0513177	gene18355	AT1G60800.1_Symbols:_NIK3_NSP-interacting_kinase_3_chr1:22383453-	 22387457_REVERSE_LENGTH=2573	0.396825396825397	63	4	1759	1947	-1	
scf0513177	gene18355	AT3G04690.1_Symbols:_ANX1_Malectin/receptor-	 like_protein_kinase_family_protein_chr3:1273172- 1276008_REVERSE_LENGTH=2755	0.516666666666667	60	3	1883	2062	1	
scf0513177	gene18355	AT5G61350.1_Symbols:__Protein_kinase_superfamily_protein_chr5:2466797	 3-24670501_FORWARD_LENGTH=2529	0.377358490566038	106	2	1549	1866	1	
scf0513177	gene18355	AT3G28690.1_Symbols:__Protein_kinase_superfamily_protein_chr3:1075503	 9-10757868_FORWARD_LENGTH=2468	0.294117647058824	68	4	922	1125	1	
scf0513177	gene18355	AT1G21270.1_Symbols:_WAK2_wall-associated_kinase_2_chr1:7444931-	 7447549_FORWARD_LENGTH=2469	0.349206349206349	63	5	1360	1548	-1	
scf0513177	gene18355	AT5G07280.1_Symbols:_EMS1,	 _EXS_Leucine- rich_repeat_transmembrane_protein_kinase_chr5:2285040- 2288686_FORWARD_LENGTH=3647	0.305084745762712	59	4	3138	3314	-1	
scf0513177	gene18355	AT2G13800.1_Symbols:_ATSERK5,_SERK5,	 _BAK8_somatic_embryogenesis_receptor- like_kinase_5_chr2:5753271-5757239_FORWARD_LENGTH=1985	0.480769230769231	52	2	786	941	1	
scf0513177	gene18355	AT4G04500.1_Symbols:_CRK37_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_37_chr4:2238411- 2240865_FORWARD_LENGTH=2039	0.370786516853933	89	4	1011	1277	-1	
scf0513177	gene18355	AT5G59700.1_Symbols:__Protein_kinase_superfamily_protein_chr5:2405238	 5-24055425_REVERSE_LENGTH=2861	0.527272727272727	55	3	1866	2030	1	
scf0513177	gene18355	AT2G17220.1_Symbols:__Protein_kinase_superfamily_protein_chr2:7487654	 -7490167_REVERSE_LENGTH=1856	0.40625	64	7	747	938	-1	
scf0513177	gene18355	AT3G24540.1_Symbols:__Protein_kinase_superfamily_protein_chr3:8952903	 -8955621_FORWARD_LENGTH=1530	0.349206349206349	63	4	858	1046	-1	
scf0513177	gene18355	AT1G25390.1_Symbols:__Protein_kinase_superfamily_protein_chr1:8906452	 -8908854_REVERSE_LENGTH=2132	0.441860465116279	86	2	886	1143	1	
scf0513177	gene18355	AT3G07070.1_Symbols:__Protein_kinase_superfamily_protein_chr3:2237958	 -2240074_FORWARD_LENGTH=1649	0.290909090909091	55	6	921	1085	-1	
scf0513177	gene18355	AT5G48740.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:19765195- 19769369_REVERSE_LENGTH=2872	0.315789473684211	57	5	2144	2314	-1	
scf0513177	gene18355	AT1G61440.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22669245- 22672323_REVERSE_LENGTH=2379	0.359550561797753	89	3	1924	2190	1	
scf0513177	gene18355	AT3G21340.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:7511787- 7515937_REVERSE_LENGTH=2761	0.527272727272727	55	3	2056	2220	1	
scf0513177	gene18355	AT4G20450.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr4:11024054- 11029008_REVERSE_LENGTH=2697	0.483333333333333	60	3	2227	2406	1	
scf0513177	gene18355	AT1G11330.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:3810221- 3813607_FORWARD_LENGTH=2865	0.5	60	3	1985	2164	1	
scf0513177	gene18355	AT2G37050.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:15568986- 15573726_FORWARD_LENGTH=3355	0.402439024390244	82	2	2129	2374	1	
scf0513177	gene18355	AT1G18390.2_Symbols:__Protein_kinase_superfamily_protein_chr1:6327463	 -6330098_FORWARD_LENGTH=2128	0.392156862745098	51	6	1398	1550	-1	
scf0513177	gene18355	AT1G01540.1_Symbols:__Protein_kinase_superfamily_protein_chr1:195812-	 198635_FORWARD_LENGTH=1908	0.440677966101695	59	4	969	1145	-1	
scf0513177	gene18355	AT4G39400.1_Symbols:_BRI1,_CBB2,_DWF2,_BIN1,	 _ATBRI1_Leucine-rich_receptor- like_protein_kinase_family_protein_chr4:18324661- 18328826_FORWARD_LENGTH=4166	0.314814814814815	54	5	3103	3264	-1	
scf0513177	gene18355	AT1G16120.1_Symbols:_WAKL1_wall_associated_kinase-	 like_1_chr1:5522639-5524983_FORWARD_LENGTH=2193	0.519607843137255	102	2	1240	1545	1	
scf0513177	gene18355	AT2G17220.2_Symbols:__Protein_kinase_superfamily_protein_chr2:7487675	 -7490176_REVERSE_LENGTH=1841	0.40625	64	7	753	944	-1	
scf0513177	gene18355	AT1G76370.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2864844	 9-28650484_REVERSE_LENGTH=1602	0.457627118644068	59	3	744	920	1	
scf0513177	gene18355	AT2G28930.1_Symbols:_APK1B,	 _PK1B_protein_kinase_1B_chr2:12424775- 12426674_FORWARD_LENGTH=1563	0.453125	64	2	516	707	1	
scf0513177	gene18355	AT3G53590.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:19867379- 19871651_REVERSE_LENGTH=2352	0.507692307692308	65	3	1579	1773	1	
scf0513177	gene18355	AT1G11330.2_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:3810093- 3813558_FORWARD_LENGTH=2950	0.5	60	3	2119	2298	1	
scf0513177	gene18355	AT1G06840.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:2097747- 2103479_REVERSE_LENGTH=3240	0.431818181818182	88	4	2131	2394	-1	
scf0513177	gene18355	AT5G18500.2_Symbols:__Protein_kinase_superfamily_protein_chr5:6138383	 -6141630_FORWARD_LENGTH=2026	0.313725490196078	51	7	1011	1163	-1	
scf0513177	gene18355	AT1G07570.3_Symbols:_APK1A_Protein_kinase_superfamily_protein_chr1:23	 31334-2333738_REVERSE_LENGTH=1459	0.46875	64	2	489	680	1	
scf0513177	gene18355	AT4G21380.1_Symbols:_ARK3,	 _RK3_receptor_kinase_3_chr4:11388925- 11393226_REVERSE_LENGTH=2983	0.378787878787879	66	3	1994	2191	1	
scf0513177	gene18355	AT1G55200.1_Symbols:__Protein_kinase_protein_with_adenine_nucleotide_	 alpha_hydrolases-like_domain_chr1:20589129- 20592063_REVERSE_LENGTH=2225	0.358490566037736	106	4	1094	1411	-1	
scf0513177	gene18355	AT1G61380.1_Symbols:_SD1-29_S-domain-1_29_chr1:22646072-	 22649521_REVERSE_LENGTH=2743	0.314606741573034	89	3	2074	2340	1	
scf0513177	gene18355	AT1G34210.1_Symbols:_SERK2,	 _ATSERK2_somatic_embryogenesis_receptor- like_kinase_2_chr1:12458670-12462905_FORWARD_LENGTH=2448	0.519230769230769	52	2	1279	1434	1	
scf0513177	gene18355	AT1G19390.1_Symbols:__Wall-	 associated_kinase_family_protein_chr1:6700772- 6703368_REVERSE_LENGTH=2367	0.355932203389831	59	5	1689	1865	-1	
scf0513177	gene18355	AT1G61390.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22650338- 22653639_REVERSE_LENGTH=2496	0.412698412698413	63	2	1822	2010	1	
scf0513177	gene18355	AT3G01300.1_Symbols:__Protein_kinase_superfamily_protein_chr3:90598-	 93585_REVERSE_LENGTH=1942	0.375	64	3	752	943	1	
scf0513177	gene18355	AT1G11280.4_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:3787334- 3790812_REVERSE_LENGTH=2663	0.409836065573771	61	2	1858	2040	1	
scf0513177	gene18355	AT2G23450.2_Symbols:__Protein_kinase_superfamily_protein_chr2:9988754	 -9991695_REVERSE_LENGTH=2502	0.356164383561644	73	6	1673	1891	1	
scf0513177	gene18355	AT1G11280.3_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:3787334- 3790876_REVERSE_LENGTH=2804	0.409836065573771	61	2	1999	2181	1	
